Source: *external.ShieldedRandReader
19m15s: 227.96 Gb (202.11 Mb/s)
#=============================================================================#
#            dieharder version 3.31.1 Copyright 2003 Robert G. Brown          #
#=============================================================================#
   rng_name    |rands/second|
stdin_input_raw|  3.84e+06  |
#=============================================================================#
        test_name   |ntup| tsamples |psamples|  p-value |Assessment|    Seed  
diehard_count_1s_byt|   0|    256000|     100|0.71051110|  PASSED  | 647055345
 diehard_parking_lot|   0|     12000|     100|0.75190252|  PASSED  |  30804294
    diehard_2dsphere|   2|      8000|     100|0.96025913|  PASSED  |2951072136
    diehard_3dsphere|   3|      4000|     100|0.50945791|  PASSED  |1748287144
     diehard_squeeze|   0|    100000|     100|0.82008233|  PASSED  | 279467234
        diehard_sums|   0|       100|     100|0.02603782|  PASSED  |3745605206
        diehard_runs|   0|    100000|     100|0.41449960|  PASSED  |1031672595
        diehard_runs|   0|    100000|     100|0.06077455|  PASSED  |1031672595
       diehard_craps|   0|    200000|     100|0.75154596|  PASSED  |3474784111
       diehard_craps|   0|    200000|     100|0.01036068|  PASSED  |3474784111
 marsaglia_tsang_gcd|   0|  10000000|     100|0.51410572|  PASSED  | 369614262
 marsaglia_tsang_gcd|   0|  10000000|     100|0.04121909|  PASSED  | 369614262
         sts_monobit|   1|    100000|     100|0.90176645|  PASSED  | 808621433
            sts_runs|   2|    100000|     100|0.66180575|  PASSED  | 749634947
          sts_serial|   1|    100000|     100|0.92317911|  PASSED  |2355011824
          sts_serial|   2|    100000|     100|0.40163420|  PASSED  |2355011824
          sts_serial|   3|    100000|     100|0.21991872|  PASSED  |2355011824
          sts_serial|   3|    100000|     100|0.85651495|  PASSED  |2355011824
          sts_serial|   4|    100000|     100|0.91734150|  PASSED  |2355011824
          sts_serial|   4|    100000|     100|0.69085780|  PASSED  |2355011824
          sts_serial|   5|    100000|     100|0.90415649|  PASSED  |2355011824
          sts_serial|   5|    100000|     100|0.38520510|  PASSED  |2355011824
          sts_serial|   6|    100000|     100|0.30039047|  PASSED  |2355011824
          sts_serial|   6|    100000|     100|0.44006735|  PASSED  |2355011824
          sts_serial|   7|    100000|     100|0.13817896|  PASSED  |2355011824
          sts_serial|   7|    100000|     100|0.24605760|  PASSED  |2355011824
          sts_serial|   8|    100000|     100|0.86047156|  PASSED  |2355011824
          sts_serial|   8|    100000|     100|0.59335190|  PASSED  |2355011824
          sts_serial|   9|    100000|     100|0.24232830|  PASSED  |2355011824
          sts_serial|   9|    100000|     100|0.74448270|  PASSED  |2355011824
          sts_serial|  10|    100000|     100|0.62043091|  PASSED  |2355011824
          sts_serial|  10|    100000|     100|0.61769287|  PASSED  |2355011824
          sts_serial|  11|    100000|     100|0.65767309|  PASSED  |2355011824
          sts_serial|  11|    100000|     100|0.82728315|  PASSED  |2355011824
          sts_serial|  12|    100000|     100|0.88369177|  PASSED  |2355011824
          sts_serial|  12|    100000|     100|0.83880349|  PASSED  |2355011824
          sts_serial|  13|    100000|     100|0.91945885|  PASSED  |2355011824
          sts_serial|  13|    100000|     100|0.84580103|  PASSED  |2355011824
          sts_serial|  14|    100000|     100|0.71554884|  PASSED  |2355011824
          sts_serial|  14|    100000|     100|0.45083686|  PASSED  |2355011824
          sts_serial|  15|    100000|     100|0.31353717|  PASSED  |2355011824
          sts_serial|  15|    100000|     100|0.46554459|  PASSED  |2355011824
          sts_serial|  16|    100000|     100|0.50575586|  PASSED  |2355011824
          sts_serial|  16|    100000|     100|0.44492504|  PASSED  |2355011824
         rgb_bitdist|   1|    100000|     100|0.98431475|  PASSED  |3199129088
         rgb_bitdist|   2|    100000|     100|0.69042101|  PASSED  |3518088006
         rgb_bitdist|   3|    100000|     100|0.79600058|  PASSED  | 306566863
         rgb_bitdist|   4|    100000|     100|0.95762601|  PASSED  |3926138301
         rgb_bitdist|   5|    100000|     100|0.99329547|  PASSED  |4200417920
         rgb_bitdist|   6|    100000|     100|0.88043883|  PASSED  |2353074730
         rgb_bitdist|   7|    100000|     100|0.53993638|  PASSED  |3103050779
         rgb_bitdist|   8|    100000|     100|0.62335709|  PASSED  |2648750259
         rgb_bitdist|   9|    100000|     100|0.80220443|  PASSED  | 309036919
         rgb_bitdist|  10|    100000|     100|0.39181612|  PASSED  |1108204341
         rgb_bitdist|  11|    100000|     100|0.31143845|  PASSED  |3627868533
         rgb_bitdist|  12|    100000|     100|0.83339799|  PASSED  |3775630455
rgb_minimum_distance|   2|     10000|    1000|0.45402404|  PASSED  | 692052982
rgb_minimum_distance|   3|     10000|    1000|0.27028203|  PASSED  |1811525606
rgb_minimum_distance|   4|     10000|    1000|0.64192152|  PASSED  |1605758574
rgb_minimum_distance|   5|     10000|    1000|0.25170563|  PASSED  |3156689483
    rgb_permutations|   2|    100000|     100|0.55975978|  PASSED  |4019713790
    rgb_permutations|   3|    100000|     100|0.98836832|  PASSED  |1822464013
    rgb_permutations|   4|    100000|     100|0.89084930|  PASSED  |1680850135
    rgb_permutations|   5|    100000|     100|0.35205876|  PASSED  |1344379890
      rgb_lagged_sum|   0|   1000000|     100|0.98415469|  PASSED  |3607222504
